"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G72830",152.836714965587,0.0374666052842551,0.101509540715141,0.369094422261203,0.712057346289495,0.998791870917976
"AT1G72840",130.676638150269,-0.0794655147527207,0.0995337126603157,-0.79837788251622,0.424651234287603,0.981059302228682
"AT1G72850",54.6331517076335,0.0728984711849921,0.142603545223587,0.511196766326499,0.609213282763318,0.998603403504204
"AT1G72860",104.960019000814,-0.0612986862040079,0.11812511180108,-0.518930185710498,0.603809426932281,0.998603403504204
"AT1G72870",35.6332039590443,0.010150180196748,0.191881771890828,0.0528980949921757,0.95781310224907,0.998791870917976
"AT1G72880",570.230568758838,-0.107017839391076,0.058663641197736,-1.82426179497371,0.0681125033356065,0.643750634935862
"AT1G72890",107.163432598131,-0.0174040464043791,0.138287225362925,-0.12585433223281,0.899847232745351,0.998791870917976
"AT1G72900",357.733711218117,0.0868895274733942,0.228469087636342,0.38031196418002,0.703713855449714,0.998791870917976
"AT1G72910",137.041821004383,-0.00309558479656,0.273512828723946,-0.011317877888954,0.990969832757345,0.999629315901358
"AT1G72920",137.617844850881,0.186100260697724,0.290177764548339,0.641331912482643,0.521307059623187,0.997866818487388
"AT1G72930",969.089256738332,-0.163461848986042,0.109741439396135,-1.48951799689808,0.136351017831505,0.802721950770249
"AT1G72940",364.813928645497,0.108302064700258,0.235388297249511,0.46009961398148,0.645444721157355,0.998791870917976
"AT1G72950",14.624274794842,-0.10275388556092,0.294884883674095,-0.34845423163326,0.727499080369303,0.998791870917976
"AT1G72960",7.14239658927767,-0.126816018952927,0.39732395003002,-0.319175370483821,0.749593532487271,0.998791870917976
"AT1G72970",1748.23117045106,0.0455067813172787,0.12283857994247,0.370460008073938,0.711039769108251,0.998791870917976
"AT1G72980",0.153987884109896,-0.0524004182923718,3.11653965014055,-0.0168136536591179,0.986585277392346,NA
"AT1G72990",168.733710579693,-0.0219157881089697,0.097486454326062,-0.22480854658708,0.822128217039405,0.998791870917976
"AT1G73000",0.721897889616384,0.196419776919333,1.400031335742,0.140296700441517,0.888425571208464,NA
"AT1G73010",285.619540684417,0.817298487407326,0.207812974307954,3.9328559255217,8.39425542279666e-05,0.0121041760120205
"AT1G73020",265.328757589758,0.0684369734180063,0.0764223127310778,0.895510368272011,0.370514325794074,0.967734084639406
"AT1G73030",1015.74153260278,-0.0383832148416671,0.0870912249278517,-0.440724250617265,0.659412638113611,0.998791870917976
"AT1G73040",20.4744199999917,0.205401418229113,0.252142573711375,0.814624104155585,0.415287508699574,0.979630237433624
"AT1G73050",0.790129222005707,0.739953752386221,1.29919743064328,0.569546810156361,0.568985113174824,NA
"AT1G73060",1646.20609000729,-0.00517765243668262,0.0457697722635277,-0.113123840924341,0.909932373987888,0.998791870917976
"AT1G73065",0,NA,NA,NA,NA,NA
"AT1G73066",13.1634236369414,-0.443536850638445,0.322539869257481,-1.3751380617209,0.169088646244997,0.850319310205824
"AT1G73080",646.362145971108,-0.0667035536682101,0.071260098252949,-0.936057559609802,0.349243552751189,0.959480440109919
"AT1G73090",280.469235022755,0.0337926987035503,0.0812512434777922,0.415903772756249,0.677480418699387,0.998791870917976
"AT1G73100",376.568618745509,0.0277179963939132,0.0693326447171765,0.399782764770926,0.68931652622651,0.998791870917976
"AT1G73110",840.164356940392,-0.0520893896834925,0.0849828004123096,-0.612940376532325,0.539915764387991,0.998276754715119
"AT1G73120",106.976675853465,0.591131436765367,0.172817592131499,3.42055128459126,0.000624943513918651,0.0488531850935455
"AT1G73130",141.755156559692,-0.148534321789616,0.128375512149226,-1.15703002311654,0.247260094308927,0.909886590301925
"AT1G73140",7.80734604063241,-0.0124608586448328,0.430368515342193,-0.0289539271592044,0.976901335973586,0.999263426033242
"AT1G73150",95.5952795807939,0.129038137437446,0.119693021762288,1.0780756934495,0.280999977871438,0.928164916049272
"AT1G73160",18.7377285412025,0.254390011980857,0.330103641626694,0.770636793727169,0.440922245945393,0.985148930542079
"AT1G73165",12.5013029909275,-0.103684647696444,0.34963195125422,-0.296553696893262,0.766807265832986,0.998791870917976
"AT1G73170",763.109645793743,-0.110805730025427,0.0554205912432937,-1.99936030164303,0.04556938396335,0.545652242909106
"AT1G73177",108.226227403204,-0.0209940467000046,0.133777103902549,-0.1569330332887,0.875297625606388,0.998791870917976
"AT1G73180",628.932692537892,0.048965377948122,0.0681472200678145,0.718523483414228,0.472434573609048,0.989405329071317
"AT1G73190",1.24752222781134,-1.45689871403163,1.14938759875613,-1.26754344279362,0.204961040220889,NA
"AT1G73200",517.912531246139,-0.141525908470085,0.081273072931297,-1.74136283230882,0.0816199988967411,0.68838220592821
"AT1G73210",93.085240298882,-0.515274156204766,0.263861529933742,-1.95282031577,0.0508408903690159,0.569916980992537
"AT1G73220",42.8642009120496,0.475000010090909,0.190284636553817,2.49626043748712,0.0125510414126363,0.303898130051737
"AT1G73230",3154.48992218723,0.0173361914908606,0.0659805096485451,0.262747159474887,0.792745465420437,0.998791870917976
"AT1G73240",303.766332702784,0.121924807742401,0.0845801315470074,1.4415301266662,0.149434972483019,0.821633376093519
"AT1G73250",234.674492685365,0.0946174235138566,0.0813315384972909,1.16335465013991,0.24468564111585,0.908673910134522
"AT1G73260",875.146653038657,0.135306595734342,0.100297395124239,1.34905393671228,0.177319642258835,0.858733114233759
"AT1G73270",47.5961049160598,-0.107843858602326,0.169141625696632,-0.63759502226703,0.523737336793663,0.998089024445757
"AT1G73280",39.3880804697078,0.0684327853062748,0.238265617360155,0.287212171292151,0.773949867413553,0.998791870917976
"AT1G73290",7.34719088958494,0.364565176965965,0.393954027352082,0.925400304742028,0.354757720366674,0.961870729303163
"AT1G73300",9.19065546130659,-0.0701094482442405,0.443423113548821,-0.158109593528262,0.874370441158927,0.998791870917976
"AT1G73310",101.962054270525,-0.000273562643287355,0.111436054025143,-0.00245488451363894,0.998041287515363,0.999917056670095
"AT1G73320",110.703456111443,-0.0629836275732444,0.104028676798094,-0.605444859165975,0.544883452233957,0.998276754715119
"AT1G73325",3.32333700416988,0.773492605856486,0.607274784568644,1.2737110538945,0.202765837490438,0.88184751128662
"AT1G73330",4007.4576692464,0.0386291223451662,0.116646287246081,0.331164611040494,0.740520149715912,0.998791870917976
"AT1G73340",29.6393522464617,-0.0108117154427425,0.220638136453596,-0.0490020248381513,0.960917682292482,0.998791870917976
"AT1G73350",311.879994469011,-0.107402161564789,0.0806512519307779,-1.33168622921031,0.182963316250621,0.862885541285898
"AT1G73360",95.3093877569418,0.0259841115409216,0.114921677940467,0.226102785885028,0.821121477872496,0.998791870917976
"AT1G73370",247.270711493391,-0.0718259029404955,0.0785452585808735,-0.914452434662757,0.360479160474394,0.96396265994974
"AT1G73380",175.210478159637,-0.0281200861537057,0.102027810108755,-0.275611974066008,0.782846111789313,0.998791870917976
"AT1G73390",922.284754654375,-0.100064411179327,0.141169121744876,-0.708826476658016,0.478432165231613,0.9917471786587
"AT1G73400",106.352156868622,-0.0824500882943282,0.123603821294828,-0.667051288791976,0.504739373060443,0.996025657969636
"AT1G73410",23.3869411928688,0.00383164135385689,0.249778943068105,0.0153401295833498,0.987760827466094,0.99940286928483
"AT1G73430",720.049454299679,-0.0704662177677231,0.0483626187847855,-1.45703891845268,0.145105637542326,0.815845012263625
"AT1G73440",114.055942020623,-0.123237185511123,0.111869450592555,-1.10161607890586,0.270628615075988,0.922828872048939
"AT1G73450",289.496748362921,-0.138206451467533,0.0831153232082064,-1.66282757658683,0.0963469548655923,0.728339127657249
"AT1G73460",872.132735112146,-0.0463003599680168,0.054609848496498,-0.847839011510642,0.39652763369379,0.97379632263954
"AT1G73470",405.28160266609,-0.00516993617657727,0.151291308314752,-0.0341720633800161,0.972739943718735,0.998974312053614
"AT1G73480",2222.79668191476,-0.547459597451596,0.236716232270967,-2.31272520772857,0.0207377521730249,0.389581310849052
"AT1G73490",709.121813662371,0.0210867195551244,0.074129818245089,0.284456647194347,0.776060452838798,0.998791870917976
"AT1G73500",294.722997162524,-0.0226376417889458,0.235135782600914,-0.0962747631965813,0.92330235401674,0.998791870917976
"AT1G73510",1.20181662445941,-0.311322291324296,1.09788354299497,-0.283565860250555,0.77674310312296,NA
"AT1G73530",509.448541716307,-0.0134525771960601,0.0701808132969372,-0.191684544024046,0.847989313563779,0.998791870917976
"AT1G73540",261.06056999674,0.0407792729619662,0.280995156229607,0.145124469436209,0.884612598987271,0.998791870917976
"AT1G73550",16.1014643512367,-0.0300697903848231,0.316715799065324,-0.0949425019956805,0.924360497263759,0.998791870917976
"AT1G73560",0.60738726100156,-0.292979802528627,2.00220573272915,-0.146328520460919,0.883662052102762,NA
"AT1G73570",85.5761437308,0.0420084850299569,0.140946443239306,0.298045726195678,0.765668264169626,0.998791870917976
"AT1G73580",17.7194131922516,-0.194932652616912,0.274566677589832,-0.709964713591782,0.477726018281643,0.991406092925818
"AT1G73590",551.272272125672,0.143364208156156,0.0911100978355886,1.57352710140716,0.115596818033074,0.770543720452497
"AT1G73600",7904.00367583833,0.481245495943146,0.12559354214304,3.8317694344113,0.000127224942493776,0.0161613541533314
"AT1G73603",0,NA,NA,NA,NA,NA
"AT1G73607",0,NA,NA,NA,NA,NA
"AT1G73610",0.649876222232124,-0.594203376622741,1.53354625725852,-0.38747013584382,0.698408189736772,NA
"AT1G73620",242.831091813458,0.223277058386193,0.146814883643819,1.52080669782687,0.128308353132321,0.791186679308931
"AT1G73630",294.378461796299,0.176855291290911,0.0991531991290775,1.78365693537211,0.0744794278771797,0.664540152248636
"AT1G73640",62.2560902368356,0.112173114756467,0.147251767598306,0.761777713001508,0.446192684219901,0.985279204517536
"AT1G73650",1175.66458139403,-0.101213513302872,0.125524817104644,-0.806322730735356,0.420056787293685,0.980321615375773
"AT1G73655",984.12759786178,0.00659541010533699,0.0688486051264122,0.0957958420977045,0.923682719698932,0.998791870917976
"AT1G73660",1481.70055996697,-0.084182647900998,0.0695293937141611,-1.21074905739977,0.225991594595038,0.899637869710213
"AT1G73670",684.713283297062,-0.05974281723033,0.0755071025865998,-0.791221159119573,0.428814946238453,0.9819034085488
"AT1G73680",518.865086262529,0.00879883607793812,0.106815102623422,0.0823744569993861,0.934348947366923,0.998791870917976
"AT1G73690",47.9780706980744,0.0321445705545213,0.160807047069564,0.199895285314305,0.841562477804806,0.998791870917976
"AT1G73700",48.8824081986428,0.16241998451285,0.250409941094398,0.648616360049465,0.516586378272764,0.997506691694753
"AT1G73710",401.032581403863,-0.0683506542342803,0.0806738993075997,-0.847246195125236,0.39685790984465,0.97379632263954
"AT1G73720",428.054865066636,-0.0155032248064943,0.0694417151571711,-0.223255211531066,0.823336883531147,0.998791870917976
"AT1G73730",538.440056215898,-0.0622984362990331,0.0698258518931409,-0.892197296702839,0.372287190904062,0.968041702992958
"AT1G73740",181.463035137384,0.0136149549053716,0.111956572523969,0.121609250787459,0.903208486802499,0.998791870917976
"AT1G73750",201.539584149885,-0.13916610858931,0.216182165025616,-0.643744633479915,0.519741041854665,0.997866818487388
"AT1G73760",446.84456161631,0.072055839073737,0.153384692932049,0.469772033286649,0.638517897256,0.998791870917976
"AT1G73770",52.1475630735499,-0.0485023406114872,0.17391937019998,-0.278878313299532,0.780338212015229,0.998791870917976
"AT1G73780",15.44524675619,0.26807968447416,0.276202121338682,0.97059241679552,0.3317512836779,0.951902106121912
"AT1G73790",0.0682319606977535,-0.533296429719558,3.11653965014055,-0.171118127663002,0.864130882285118,NA
"AT1G73805",162.509871873669,-0.227276297606148,0.135565030986464,-1.67651123562124,0.0936380973040816,0.724998088050601
"AT1G73810",295.498245453059,-0.604093458532383,0.194620386669521,-3.10395775524881,0.00190950593578301,0.103994286027526
"AT1G73820",125.478115566503,0.0629533852498335,0.155751518997542,0.40419114789389,0.686072162686343,0.998791870917976
"AT1G73830",172.072529041657,0.123137728922277,0.164587181931205,0.748161111196053,0.454362984709898,0.986477036644636
"AT1G73840",588.899260764547,-0.0080595197574286,0.0623459188980026,-0.129271007627843,0.897143211478676,0.998791870917976
"AT1G73850",128.372545063636,-0.0592243061524725,0.116865718387606,-0.506772276503229,0.612314610739304,0.998603403504204
"AT1G73860",37.9643158697181,-0.00464980911655188,0.196447928519278,-0.0236694229946822,0.981116296085261,0.999342582599681
"AT1G73870",892.876322626135,-0.0721324590698826,0.208874681926558,-0.345338450809682,0.729839943082449,0.998791870917976
"AT1G73875",137.463698060113,0.092224365355929,0.121051585080932,0.761860039207832,0.44614354221684,0.985279204517536
"AT1G73880",190.480014465015,-0.0636295274145457,0.0920542179833544,-0.691217945342291,0.489428588136714,0.994503873315462
"AT1G73885",3679.40596982781,0.0145077181097125,0.0561709780338164,0.258277826335487,0.796192497878287,0.998791870917976
"AT1G73890",24.111430620702,-0.0876758879131872,0.244048262146417,-0.359256350125476,0.719403325109092,0.998791870917976
"AT1G73910",11.6517580342232,-0.302231419578888,0.351831084598341,-0.859024210222705,0.39032715911081,0.97379632263954
"AT1G73920",1008.09284489333,-0.256644167659472,0.107136072836284,-2.39549724817385,0.0165978388281913,0.348979781706828
"AT1G73930",521.062813873608,0.0089904669835119,0.0636734256873395,0.141196533506121,0.887714684503163,0.998791870917976
"AT1G73940",717.260369282821,0.116392113649863,0.0678090342446467,1.71646912459974,0.0860762143151082,0.704082978037074
"AT1G73950",321.182978462852,-0.0926207034109631,0.11321173547667,-0.818119279074646,0.413289081380135,0.979630237433624
"AT1G73960",724.781727993091,-0.200002877764188,0.0662853992119076,-3.01729913588963,0.00255038000312539,0.122309347520672
"AT1G73965",11.7581682703508,0.059156693265029,0.348276894265411,0.169855348543299,0.86512389745479,0.998791870917976
"AT1G73970",214.724135465647,-0.0793219772419842,0.0984590812675032,-0.805633936665269,0.420453951751868,0.980321615375773
"AT1G73980",445.796193099315,-0.0174333764372479,0.117589449414725,-0.148256297856811,0.882140503399414,0.998791870917976
"AT1G73990",1162.46463604954,-0.0845328381470902,0.0648420776887878,-1.30367257127091,0.192345245274988,0.875686009105712
"AT1G74000",51.4692017187083,0.277743714995881,0.157816009274248,1.75992103889299,0.078421195575949,0.680319810888751
"AT1G74010",109.882955024825,0.524284426250683,0.126301859768235,4.15104280501293,3.30963853985148e-05,0.00603683727170688
"AT1G74020",636.458381322588,0.0121559579532333,0.0627979131883985,0.193572641765412,0.846510521689729,0.998791870917976
"AT1G74030",1039.41284240196,0.127056422051803,0.0552007046422435,2.30171739428432,0.0213511146155253,0.395368404008517
"AT1G74035",0,NA,NA,NA,NA,NA
"AT1G74040",671.829944728462,-0.143151621065805,0.0532671513761783,-2.6874277555196,0.00720046765337364,0.227652118800958
"AT1G74045",0,NA,NA,NA,NA,NA
"AT1G74050",4647.18361950609,0.0527169032425739,0.0574948188372126,0.91689832768816,0.359195920375155,0.96369808903259
"AT1G74060",4520.83779130729,0.0785175558785362,0.0508581602483178,1.54385364109063,0.12262379298364,0.780624046189433
"AT1G74055",0,NA,NA,NA,NA,NA
"AT1G74070",761.973605115918,0.0122076033315943,0.14416234199979,0.0846795575200355,0.932516148319611,0.998791870917976
"AT1G74080",24.2842758468418,0.0808999771342599,0.258019364264996,0.313542269839764,0.753868711742657,0.998791870917976
"AT1G74088",28.7803345168974,-0.138419681173758,0.214732471417721,-0.644614576732968,0.519176986197111,0.997866818487388
"AT1G74090",1498.16122833498,0.254385384323723,0.0994498716631628,2.55792571744413,0.0105298582533752,0.278460600973085
"AT1G74100",1387.1904232709,0.257176729222851,0.12803223810834,2.00868728862828,0.0445703076181334,0.540311127963865
"AT1G74110",1.17209079944767,-0.654023067207559,1.01969636260918,-0.641390016861544,0.521269317464654,NA
"AT1G74120",69.9495599055834,-0.179340625090691,0.157240860745119,-1.1405472104442,0.254058395833647,0.913141507969157
"AT1G74130",1.06239139269609,-0.276665525972352,1.29613886790611,-0.213453614286948,0.83097316577097,NA
"AT1G74140",0.85347888576978,-0.643357239364089,1.18757504996532,-0.541740279389397,0.587997437463543,NA
"AT1G74150",18.2274145088239,-0.0507876052765721,0.277827997602656,-0.182802329912076,0.854953120412816,0.998791870917976
"AT1G74160",766.82881714485,-0.0897197764822639,0.0883027312270464,-1.01604758126421,0.309606728944489,0.94681034848553
"AT1G74170",142.731105833762,-0.155023358533782,0.116130488930701,-1.33490662065747,0.181906910627173,0.862689799137108
"AT1G74180",70.7536252170122,-0.0273181325796509,0.149022481476479,-0.183315512592392,0.854550463351101,0.998791870917976
"AT1G74190",0.338888713462745,1.66734693950683,2.52940954584638,0.659184252010446,0.509777458236893,NA
"AT1G74200",20.3038108927835,0.33253216298193,0.261681884633233,1.27074964875005,0.203817726607406,0.882924012034109
"AT1G74210",369.371466141422,0.268709316492689,0.10306257413882,2.60724437302284,0.00912741937317621,0.259371846661722
"AT1G74220",0.181859731284941,-1.01521752284317,3.11644695779329,-0.325761207102985,0.74460503127803,NA
"AT1G74230",1634.09826695138,-0.0213898559321474,0.0454673615896527,-0.470444186429662,0.638037701415774,0.998791870917976
"AT1G74240",107.300272896496,0.0252219670340328,0.111999862210823,0.225196411282687,0.821826481136894,0.998791870917976
"AT1G74250",755.146849480126,-0.0592663477867225,0.0576559661609477,-1.02793087572723,0.303982344530701,0.943720033293451
"AT1G74260",2210.36776521095,-0.12009750893046,0.0673221644341902,-1.78392227789794,0.0744362953451849,0.664540152248636
"AT1G74270",1557.18526747784,0.117989232690983,0.0517015831373511,2.28212030524347,0.0224822385031958,0.405286241780144
"AT1G74280",85.7896449017187,0.129048590291101,0.124250612242612,1.03861532721561,0.298983674562212,0.943302597859986
"AT1G74290",78.7123228432202,0.0843512568321492,0.145786096558415,0.578596030920896,0.562861783503627,0.998603403504204
"AT1G74300",86.278250329682,-0.0949712644156871,0.126339841632794,-0.751712707474501,0.452223846822098,0.986374699406323
"AT1G74310",242.733092836883,-0.0679282019130415,0.149312378170318,-0.454940191465955,0.649152267139118,0.998791870917976
"AT1G74320",262.298299071248,-0.0263255405548382,0.0917215697934561,-0.287015808976226,0.774100215461749,0.998791870917976
"AT1G74330",225.391797107041,-0.0352384187344378,0.0861211832339157,-0.409172487083995,0.682413083590224,0.998791870917976
"AT1G74340",243.265491335499,-0.103123508562216,0.0798707319170559,-1.2911301309885,0.196658557510029,0.878010517954294
"AT1G74350",38.2712265478563,-0.294603644519469,0.174376919810615,-1.68946466561875,0.0911304177247389,0.718173650171216
"AT1G74360",143.692682873741,-0.0236058743958421,0.101291001910526,-0.233050063190154,0.815722531042148,0.998791870917976
"AT1G74370",264.253738216098,-0.0637528579727974,0.0914695733498312,-0.696984315527204,0.485812609486582,0.994312384235031
"AT1G74380",907.67549513053,0.0819373919684146,0.0846103764739136,0.968408313295673,0.332840489256237,0.95204251668433
"AT1G74385",0,NA,NA,NA,NA,NA
"AT1G74390",160.687934355846,-0.0319581781034963,0.0988891427607601,-0.323171757902805,0.746565168216409,0.998791870917976
"AT1G74400",26.6822787903147,-0.141896614774801,0.214209758331633,-0.66241900406386,0.507702727694938,0.996318214029351
"AT1G74410",97.2319338379604,0.0736571900217948,0.131256080293528,0.561171641398061,0.5746805332686,0.998603403504204
"AT1G74420",37.4142196199001,0.18576587422794,0.197098415519276,0.942503133465185,0.345935107620128,0.956915261788827
"AT1G74430",55.6414036118569,0.118088507113244,0.19046635548538,0.619996675067944,0.53525997596883,0.998276754715119
"AT1G74440",52.4557029588072,-0.037964672928909,0.148803362123263,-0.255133166261798,0.798620248615586,0.998791870917976
"AT1G74450",693.094495495367,0.0981578134098313,0.110679426314279,0.886865939574964,0.375151081294004,0.968908273119357
"AT1G74458",91.4154411238129,0.102012308322051,0.133993849205037,0.761320828734102,0.446465462720394,0.985279204517536
"AT1G74460",433.930118583018,0.128498206768422,0.0682037285683199,1.8840349269132,0.0595602512352013,0.611247457456296
"AT1G74470",25935.6740929946,-0.036533562317692,0.0615756537512653,-0.593311805754742,0.552972499357511,0.998276754715119
"AT1G74480",0.159276369229276,-0.936074354076609,3.10844003305683,-0.301139589029188,0.763308053640821,NA
"AT1G74490",36.4096553509792,0.477077035733296,0.188252151410845,2.53424479963638,0.0112689976419496,0.288350611833551
"AT1G74500",120.651276087271,-0.0422602806646921,0.146791325670158,-0.287893582756051,0.773428199277931,0.998791870917976
"AT1G74510",512.727486411827,-0.0801466231542951,0.0711015877248226,-1.12721284740474,0.259652499879959,0.915602902201511
"AT1G74520",490.792146929797,-0.299240011790448,0.117223745974967,-2.55272521195791,0.01068837842835,0.281258549986951
"AT1G74530",244.152749840334,-0.053739262416566,0.109659502945206,-0.49005568120638,0.624094497973064,0.998791870917976
"AT1G74540",16.6037016020646,-0.133183451032266,0.30962735756898,-0.430141096309925,0.667093007011003,0.998791870917976
"AT1G74550",5.13227987739301,-0.0405543977399997,0.506103314521953,-0.0801306701148676,0.936133329946006,0.998791870917976
"AT1G74560",1694.16904605247,-0.0252256454126809,0.082491441368093,-0.305797122638689,0.759759119398734,0.998791870917976
"AT1G74580",91.6522881453384,-0.190807356825023,0.117322381468914,-1.62635086703878,0.103875036542379,0.740908139990278
"AT1G74590",99.3437335564233,-0.0153935906568523,0.121614944298631,-0.126576472534927,0.899275619335289,0.998791870917976
"AT1G74600",63.4742787351568,-0.120754917478985,0.142549609684221,-0.847108019071279,0.396934915798926,0.97379632263954
"AT1G74620",0,NA,NA,NA,NA,NA
"AT1G74630",23.5746304284924,-0.304921584022025,0.268983741248036,-1.1336060038694,0.256959853480666,0.913455445693269
"AT1G74640",849.12202626036,-0.0642962743251423,0.0882406981261569,-0.728646482751287,0.466217937161823,0.989239379087296
"AT1G74650",38.7740643284939,0.267218660841384,0.233712964295574,1.14336259285743,0.252888076846973,0.913141507969157
"AT1G74660",77.7247130719592,0.101605162270878,0.156329804602381,0.649941081480316,0.515730280447134,0.997506691694753
"AT1G74670",999.650544849024,0.207185424187162,0.410425496549097,0.50480641658279,0.613694808597123,0.998603403504204
"AT1G74675",1.80242430276017,-0.421774609579478,0.874278633938227,-0.482425845956655,0.629503464301586,NA
"AT1G74680",208.151130459346,0.0253997927682098,0.146178030521895,0.173759303484427,0.862054628894628,0.998791870917976
"AT1G74690",1494.47639625533,0.0253028277376973,0.0506731495674364,0.49933402509398,0.617544088846238,0.998603403504204
"AT1G74700",76.5433695777504,-0.0494693279985632,0.126069131867945,-0.392398418753145,0.694763854208562,0.998791870917976
"AT1G74710",292.210859581379,-0.0754052938480898,0.100750862497565,-0.748433234007421,0.454198882774259,0.986477036644636
"AT1G74720",796.430801779097,-0.0462624195468666,0.0799667246864924,-0.578520875129465,0.562912507894823,0.998603403504204
"AT1G74730",3227.75072852373,-0.0189356576541217,0.072951246365051,-0.259565923786509,0.795198624434221,0.998791870917976
"AT1G74740",232.248443098816,0.0374444128163582,0.0856332559489325,0.437264849986414,0.66191928380935,0.998791870917976
"AT1G74750",328.177567354351,-0.010519263802731,0.105775842507388,-0.0994486411393624,0.920782064099815,0.998791870917976
"AT1G74770",326.087226384446,0.0285245202268746,0.143977553540142,0.198117828269124,0.842952876354784,0.998791870917976
"AT1G74780",163.329064332081,-0.0126949278365743,0.104683640924,-0.121269452652977,0.903477614668166,0.998791870917976
"AT1G74790",936.226908519283,-0.00893887994983882,0.0641843985536141,-0.139268734322906,0.889237795470716,0.998791870917976
"AT1G74800",346.459288844656,0.00410341836015143,0.0871090989984933,0.0471066559903507,0.962428222515501,0.998791870917976
"AT1G74810",82.9889740950008,-0.398733287849427,0.1586998495278,-2.51249947013704,0.0119879285120495,0.29651012143559
"AT1G74820",0.0857559234121424,0.428492089984228,3.11653965014055,0.137489696293421,0.890643736569474,NA
"AT1G74830",12.3704459381578,-0.295914276557909,0.313842420768975,-0.942875331616617,0.3457446740292,0.956915261788827
"AT1G74840",1598.79292820988,-0.282992509540078,0.136975169872291,-2.06601320373559,0.0388272328659552,0.515970411222664
"AT1G74850",1251.23249885429,-0.0703387006886041,0.0955237060897381,-0.736348112609091,0.46151887319582,0.988523649879833
"AT1G74860",166.867248123948,0.0593934948077237,0.0996923366532137,0.595767907560717,0.551330285695416,0.998276754715119
"AT1G74870",24.0684819759753,0.695691307990666,0.270590309175855,2.57101338961308,0.0101401406391362,0.274969175832028
"AT1G74875",13.8599125498858,-0.137754055868179,0.294887899416483,-0.467140415529981,0.640399420300119,0.998791870917976
"AT1G74880",1430.12425041691,-0.0424064475489607,0.0673390900475266,-0.629744885460006,0.528861510401449,0.998276754715119
"AT1G74890",122.03167877708,0.246439506836812,0.238844943739044,1.03179704363374,0.302167204514211,0.943302597859986
"AT1G74900",35.0768213212499,0.112898161581801,0.185582625519668,0.60834445716922,0.542959041187908,0.998276754715119
"AT1G74910",1560.16280402328,0.0575922553698988,0.0617203016239824,0.933116881391266,0.35075962388282,0.959594807032242
"AT1G74920",2169.7060696022,-0.0506768631637418,0.0466663443447542,-1.08594028255908,0.277505413458007,0.926756351191052
"AT1G74930",25.8253372188162,-0.0880393916302111,0.459978256739636,-0.191399028845932,0.848212980869856,0.998791870917976
"AT1G74929",0,NA,NA,NA,NA,NA
"AT1G74940",482.954992921689,0.0509043845012707,0.116045462312758,0.438658983184336,0.660908651564136,0.998791870917976
"AT1G74950",489.511724562231,-0.0684400317909336,0.100192769125035,-0.68308354373881,0.494554053374296,0.994503873315462
"AT1G74960",3153.53954520842,0.00480896365386897,0.0393122034920784,0.122327502065307,0.902639652057861,0.998791870917976
"AT1G74970",3652.37538625748,-0.0279009014175375,0.0441411940013066,-0.632083069993794,0.527332597326253,0.998089024445757
"AT1G74990",0.0760153804415431,0.428488586884681,3.11653965014055,0.137488572258452,0.890644624982858,NA
"AT1G75000",69.2037236644917,-0.160874909099084,0.195985285676534,-0.820851976431547,0.411730588327738,0.979347196008791
"AT1G75010",366.726378477517,-0.0825379350031912,0.12695932577563,-0.650113211447397,0.515619095965869,0.997506691694753
"AT1G75020",263.580525778692,-0.0966666444376919,0.0874930737494198,-1.10484910742244,0.269224977712988,0.921318607865403
"AT1G75030",55.8815067526482,0.488957450860258,0.200370282142387,2.44026931355416,0.0146763161041366,0.327715976028661
"AT1G75040",782.802836413756,0.076311877742611,0.150822033836716,0.505973005411322,0.612875600233836,0.998603403504204
"AT1G75050",3.64120071357369,-0.227505276898836,0.612667627876028,-0.371335560338877,0.71038761500816,0.998791870917976
"AT1G75060",65.4366910682493,-0.0720976021351013,0.143652289379329,-0.501889684087945,0.615745122149661,0.998603403504204
"AT1G75080",543.078760113106,-0.00919286779168181,0.0786214392319506,-0.116925712394565,0.906918922362725,0.998791870917976
"AT1G75090",56.5854243091251,0.0334924066657069,0.155722915553814,0.215076930370808,0.829707339912707,0.998791870917976
"AT1G75100",948.635463442684,-0.118328748796606,0.171671704767163,-0.689273453403952,0.490651200353281,0.994503873315462
"AT1G75110",45.339741566579,-0.224657630854449,0.189143299604438,-1.18776415196459,0.234926341359654,0.904955188174623
"AT1G75120",150.468677171603,-0.221658757513271,0.0974999394928531,-2.273424564838,0.0230006072141604,0.409046632131165
"AT1G75125",27.6201087907465,-0.198717808532169,0.248090754475241,-0.800988367956295,0.423138379897468,0.981059302228682
"AT1G75130",216.715237289676,-0.05150665533818,0.122336065024753,-0.421025928271915,0.673736148668489,0.998791870917976
"AT1G75140",275.621393831475,-0.0662720825759633,0.154919188338647,-0.427784855360171,0.668807763998849,0.998791870917976
"AT1G75150",144.267443265806,-0.0962373059430962,0.101815600306271,-0.945211791254042,0.344550760838316,0.956915261788827
"AT1G75160",8.64331057112821,0.0538432216540091,0.359653426221429,0.149708629832041,0.880994499297633,0.998791870917976
"AT1G75170",428.807094067184,0.046147585408715,0.134074069057638,0.344194710677993,0.73069985983934,0.998791870917976
"AT1G75180",1210.32450386433,-0.0149782392624036,0.0878828959757478,-0.170434065651831,0.864668783519424,0.998791870917976
